Customer_ID,Days_Since_Last_Login,Avg_Time_Spent,Avg_Transaction_Value,avg_frequency_login_days,medium_of_operation,internet_option
fffe43004900440034003700320034003600,2,114.42,26507.16,7,Smartphone,Mobile_Data
fffe43004900440032003900300032003100,5,417.43,26070.75,10,Smartphone,Fiber_Optic
fffe43004900440032003000380037003200,16,129.44,37874.2,17,Desktop,Wi-Fi
fffe43004900440035003100310035003300,24,30.36,2872.09,20,Desktop,Mobile_Data
fffe43004900440035003100310034003700,14,216.48,15653.36,14,Smartphone,Wi-Fi
fffe43004900440036003100370031003600,18,281.84,44298.65,5,Desktop,Fiber_Optic
fffe43004900440032003900320039003800,12,142.96,6912.47,15,Desktop,Mobile_Data
fffe43004900440035003000330039003100,9,802.26,13882.49,17,Both,Mobile_Data
fffe43004900440033003200390039003800,9,1666.4486,33145.91,6,Both,Mobile_Data
fffe43004900440036003000380036003700,22,164.63,79355.26,2,?,Wi-Fi
fffe4300490044003100360030003900,8,44.82,33073.24,18,Desktop,Wi-Fi
fffe4300490044003900390030003500,4,1041.8,21364.97,2,Both,Mobile_Data
fffe43004900440032003600360034003400,5,65.11,936.25,7,Desktop,Fiber_Optic
fffe43004900440032003900370036003200,11,177.34,28478.54,21,Desktop,Wi-Fi
fffe43004900440034003900370032003200,10,169.89,8007.44,47.61570675,Smartphone,Mobile_Data
fffe43004900440034003000350036003500,15,32.16,39998.34,26,Smartphone,Fiber_Optic
fffe43004900440033003800390031003700,9,882.8,21885.81,18,Both,Mobile_Data
fffe43004900440032003700350036003700,4,592.08,39713.94,-6.36445797,Both,Fiber_Optic
fffe43004900440032003600320032003400,7,41.58,10820.73,24,Desktop,Wi-Fi
fffe43004900440033003400310030003300,12,303.78,44287.49,22,Smartphone,Fiber_Optic
fffe43004900440032003800300031003900,13,62.05,9392.78,26,Smartphone,Fiber_Optic
fffe43004900440033003600370031003200,10,33.93,39800,7,Desktop,Fiber_Optic
fffe43004900440034003600350038003900,25,217.7,15204.51,15,Smartphone,Wi-Fi
fffe4300490044003700310033003100,13,172,14266.15,12,Smartphone,Wi-Fi
fffe43004900440031003300370031003400,17,90.62,10146.69,Error,Smartphone,Mobile_Data
fffe4300490044003400300037003900,15,367.4,3365.71,12,Desktop,Fiber_Optic
fffe43004900440033003600380035003500,18,450.54,13546.37,8,Desktop,Fiber_Optic
fffe43004900440035003300300035003100,13,84.24,58342.16,18,Desktop,Fiber_Optic
fffe43004900440035003400380032003400,4,173.6,28888.96,Error,Desktop,Wi-Fi
fffe4300490044003700310037003700,16,-489.3282928,19524.03,21,Smartphone,Wi-Fi
fffe43004900440031003700330035003600,5,162.64,30783.1,18,Desktop,Mobile_Data
fffe43004900440034003100350031003500,18,-973.3692932,28013.46,9,Smartphone,Fiber_Optic
fffe43004900440034003800350035003200,19,53.22,24217.05,15,Desktop,Fiber_Optic
fffe43004900440033003500330033003400,11,-755.9065604,6144.65,Error,Desktop,Fiber_Optic
fffe43004900440034003700320032003100,21,69.91,21601.84,Error,?,Wi-Fi
fffe43004900440035003100350032003500,15,326.46,26263.78,9,Smartphone,Mobile_Data
fffe43004900440031003400340030003900,2,667.86,9060.14,18,Desktop,Wi-Fi
fffe43004900440036003100350031003000,8,768.8,3298.91,28,Smartphone,Fiber_Optic
fffe43004900440035003000310035003400,7,1517.745537,43866.17,19,Desktop,Mobile_Data
fffe43004900440033003200330034003600,14,44.62,34393.25,9,Smartphone,Mobile_Data
fffe43004900440036003200390036003600,5,139.24,28260.08,27,Desktop,Wi-Fi
fffe4300490044003700300033003500,15,1390.667258,17288.63,Error,Desktop,Wi-Fi
fffe43004900440031003800320039003600,12,1113.636423,1464.56,28,Desktop,Wi-Fi
fffe4300490044003600330031003900,7,164.24,22810.68,13,Desktop,Fiber_Optic
fffe43004900440035003100310036003700,17,1060.226139,25304.7,16,Smartphone,Fiber_Optic
fffe43004900440032003500310034003900,15,146.29,26606.61,5,Smartphone,Mobile_Data
fffe4300490044003600330035003400,13,33.74,18372.03,16,Desktop,Fiber_Optic
fffe43004900440033003600370030003900,14,71.88,21588.45,33.32451738,Smartphone,Wi-Fi
fffe43004900440035003600320039003100,12,221.89,4846.74,10,Smartphone,Fiber_Optic
fffe43004900440034003300390030003900,12,612.95,44338.16,25,Both,Wi-Fi
fffe43004900440032003000390039003800,11,865.52,46907.01,21,Both,Fiber_Optic
fffe43004900440031003600350036003400,17,323.43,41586.46,21,?,Wi-Fi
fffe43004900440031003500350036003500,19,33.28,20015.83,22,Desktop,Wi-Fi
fffe43004900440033003500310034003800,20,32.61,9253.86,21,Desktop,Wi-Fi
fffe4300490044003200390036003600,11,235.71,39504.41,17,Smartphone,Fiber_Optic
fffe43004900440034003500300036003500,16,328.26,14965.86,18,Desktop,Mobile_Data
fffe43004900440033003300320035003300,10,708.3,91439.33,1,Both,Fiber_Optic
fffe43004900440031003800340031003200,12,260.54,2412.03,7,Smartphone,Wi-Fi
fffe43004900440031003200390031003300,6,36.4,83094.84,Error,Desktop,Fiber_Optic
fffe43004900440034003100300039003000,19,96.74,14624.64,11,Desktop,Mobile_Data
fffe43004900440033003300370032003400,11,224.72,26053.08,13,Desktop,Fiber_Optic
fffe43004900440033003400310038003500,3,1183.28,75425.61,6,Smartphone,Mobile_Data
fffe43004900440033003100360034003400,15,76.2,38044.13,7,Smartphone,Wi-Fi
fffe43004900440033003100360037003800,5,32.59,20021.94,26,Smartphone,Mobile_Data
fffe43004900440034003400310033003900,7,495.23,27463.91,19,Desktop,Fiber_Optic
fffe43004900440031003700330036003900,17,887.507106,34156.47,20,Desktop,Mobile_Data
fffe43004900440032003000350033003900,13,33.48,1526.68,13,Desktop,Fiber_Optic
fffe43004900440031003400330034003000,11,74.76,29169.2,Error,Smartphone,Mobile_Data
fffe43004900440035003900360038003200,10,126.81,46343.71,17,Desktop,Wi-Fi
fffe43004900440031003500340037003600,4,470.79,32058.51,24,Desktop,Wi-Fi
fffe4300490044003500330033003900,5,480.74,48636.66,20,?,Mobile_Data
fffe43004900440033003900340030003800,5,620.86,25325.81,9,Both,Wi-Fi
fffe43004900440034003000370038003600,3,1054.22,48451.57,19,Desktop,Fiber_Optic
fffe4300490044003500300037003800,8,419.14,42752.48,18,Desktop,Fiber_Optic
fffe43004900440034003700380038003000,19,654.56,30217.23,19,Both,Wi-Fi
fffe43004900440034003000360037003400,15,317.47,15905.08,21,Desktop,Wi-Fi
fffe43004900440036003000330037003100,22,1138.243793,16505.42,29,Smartphone,Fiber_Optic
fffe43004900440032003000390036003500,11,271.22,9291.1,20,Both,Wi-Fi
fffe4300490044003500380038003300,5,-638.8233409,19097.12,28,Desktop,Fiber_Optic
fffe43004900440034003900380031003900,9,83,23155.54,-13.76815838,Desktop,Wi-Fi
fffe43004900440033003100340032003800,11,32.38,8562.71,25,Desktop,Fiber_Optic
fffe43004900440031003500330035003900,19,73.84,17306.58,11,Desktop,Wi-Fi
fffe4300490044003800330032003100,21,74.98,7476.38,23,Smartphone,Fiber_Optic
fffe43004900440035003600310036003400,10,54.95,4954.99,26,Smartphone,Mobile_Data
fffe43004900440034003600390032003500,7,1074.92,24895.45,Error,Smartphone,Wi-Fi
fffe43004900440034003400310031003200,11,800.96,37591.8,21,Both,Fiber_Optic
fffe43004900440034003200300039003900,9,1507.736927,35851.82,28,?,Fiber_Optic
fffe43004900440032003100320034003900,-999,618.85,40889.54,16,Smartphone,Fiber_Optic
fffe4300490044003200320030003900,15,32.5,87113.63,10,Smartphone,Mobile_Data
fffe43004900440035003100320037003300,14,76.92,14006.61,22,Smartphone,Fiber_Optic
fffe4300490044003500350035003800,13,201.74,45731.82,10,?,Wi-Fi
fffe43004900440032003000370032003000,6,869.54,45956.63,25,Desktop,Mobile_Data
fffe43004900440036003200360032003300,14,58.84,7677.69,8,Desktop,Fiber_Optic
fffe43004900440032003600390032003700,8,706.27,43227.95,17,Both,Wi-Fi
fffe43004900440033003000380039003900,21,50.9,22302.26,20,Desktop,Fiber_Optic
fffe43004900440031003900350037003900,16,66.32,13455.36,15,Smartphone,Wi-Fi
fffe43004900440033003300360030003000,10,591.68,52419.26,Error,?,Mobile_Data
fffe43004900440032003800390039003700,6,145.62,31225.46,10,Smartphone,Fiber_Optic
fffe43004900440034003700340031003000,16,168.13,42199.18,5,Smartphone,Fiber_Optic
fffe43004900440033003000380034003700,21,31.87,28747.07,7,Desktop,Fiber_Optic
fffe43004900440032003100360032003800,9,374.36,67299.54,14,Desktop,Fiber_Optic
fffe43004900440032003500360035003200,6,394.16,28391.98,24,Desktop,Fiber_Optic
fffe43004900440032003700360033003800,9,71.43,22224.48,6,Smartphone,Mobile_Data
fffe43004900440032003500350034003300,6,-903.6838823,1683.21,7,Smartphone,Mobile_Data
fffe43004900440031003700320039003600,-999,267.04,43278.51,13,Desktop,Wi-Fi
fffe43004900440031003300350035003200,4,328.67,73598.49,6,Smartphone,Fiber_Optic
fffe43004900440034003200310031003700,19,42.84,33058.75,19,Smartphone,Mobile_Data
fffe43004900440031003300360031003600,1,150.67,34957.27,10,Smartphone,Mobile_Data
fffe43004900440032003600340030003900,12,182.43,17449.32,28,Desktop,Mobile_Data
fffe43004900440035003400310035003000,2,344.33,15516.21,2.463389996,Desktop,Fiber_Optic
fffe43004900440034003600330033003100,3,44.54,15137.98,2,Smartphone,Mobile_Data
fffe43004900440032003100360034003500,24,-647.1892716,29043.55,21,Desktop,Mobile_Data
fffe43004900440036003100350034003400,4,589.46,6254.06,20,Desktop,Mobile_Data
fffe43004900440035003400350030003400,18,114.4,7148.86,15,?,Mobile_Data
fffe43004900440034003800330034003700,4,278.46,17486.7,17,Both,Wi-Fi
fffe43004900440032003600340035003200,12,406.47,10024.75,16,Smartphone,Mobile_Data
fffe43004900440033003100360036003400,21,119.76,9562.7,6,Desktop,Fiber_Optic
fffe4300490044003500310030003500,10,254.74,54730.24,10,Smartphone,Mobile_Data
fffe43004900440034003800390030003500,6,837.5,12354.07,Error,Desktop,Fiber_Optic
fffe43004900440032003400310037003000,15,1216.56,64622.91,19,Both,Wi-Fi
fffe43004900440033003800390030003700,17,258.85,39274.73,Error,Smartphone,Fiber_Optic
fffe43004900440033003800390030003100,15,30.75,13652.24,-13.53649603,Desktop,Mobile_Data
fffe4300490044003500360033003200,19,632.1,34726.07,Error,?,Wi-Fi
fffe43004900440034003000300031003000,-999,995.86,49436.93,9,Both,Wi-Fi
fffe43004900440033003400310030003000,19,32.2,8800.91,10,Desktop,Mobile_Data
fffe43004900440031003900320036003700,9,95.19,6525.68,25,Desktop,Wi-Fi
fffe43004900440035003500350033003700,15,543.2,77484.71,2,?,Mobile_Data
fffe43004900440035003000320038003700,13,123,18575.03,24,Smartphone,Fiber_Optic
fffe4300490044003100360030003600,15,93.71,19808.8,7,Desktop,Fiber_Optic
fffe43004900440032003100320035003700,12,198.75,4705.53,15,?,Mobile_Data
fffe4300490044003500300034003100,14,342.58,7069.45,23,Smartphone,Wi-Fi
fffe4300490044003500390031003700,19,145.82,27906.95,17,?,Wi-Fi
fffe43004900440031003200320034003800,20,238.54,34184.74,12,Desktop,Fiber_Optic
fffe43004900440034003000360036003000,18,1126.93,35740.05,17,Desktop,Fiber_Optic
fffe43004900440036003100320036003000,8,34.43,15174.15,8,Smartphone,Wi-Fi
fffe43004900440034003500390032003800,10,107.85,18509.8,10,Smartphone,Fiber_Optic
fffe43004900440033003300350035003300,13,172.63,48440.34,13,Smartphone,Mobile_Data
fffe4300490044003400380037003100,18,303.46,96216.7,8,Desktop,Mobile_Data
fffe4300490044003900380035003700,12,97.62,4561.4,19,Desktop,Wi-Fi
fffe43004900440032003700320037003900,4,-920.208089,6820.3,9,Desktop,Mobile_Data
fffe4300490044003700300038003800,17,374.42,30589.21,13,Both,Mobile_Data
fffe430049004400370033003700,10,338.46,26520.09,-19.81338725,Desktop,Fiber_Optic
fffe43004900440034003300340033003200,20,111.95,40979.47,15,Desktop,Wi-Fi
fffe43004900440034003800390037003700,-999,464.79,922.03,7,Desktop,Wi-Fi
fffe43004900440035003000370038003600,15,32.69,46345.71,17,Smartphone,Wi-Fi
fffe43004900440033003400390035003000,6,138.72,11001.3,10,Smartphone,Wi-Fi
fffe43004900440031003000390030003300,12,310.59,46827.29,25,Smartphone,Mobile_Data
fffe43004900440033003700320033003800,-999,60.22,26709.78,5,?,Wi-Fi
fffe4300490044003700340037003100,6,90.54,11421.27,6,Desktop,Mobile_Data
fffe43004900440034003600360038003000,17,143.97,41890.09,17,Desktop,Fiber_Optic
fffe43004900440032003900350037003000,15,-407.465177,18823.82,29,?,Fiber_Optic
fffe43004900440032003300370037003700,23,80.42,31034.56,7,Smartphone,Fiber_Optic
fffe43004900440034003600330038003800,14,971.2658694,7271.4,28,?,Mobile_Data
fffe43004900440032003300390032003300,5,185.23,6061.15,19,?,Mobile_Data
fffe43004900440031003000360036003700,20,135.19,32217.43,16,Smartphone,Fiber_Optic
fffe43004900440033003200340031003300,-999,364.5,6326.1,22,?,Fiber_Optic
fffe43004900440034003900350037003500,16,83.42,28624.94,27,Desktop,Mobile_Data
fffe43004900440035003600330035003700,16,44.63,27237.28,13,Desktop,Fiber_Optic
fffe43004900440033003200350031003700,14,279.27,26861.91,26,Smartphone,Fiber_Optic
fffe43004900440033003000330039003000,18,81.35,23936.93,Error,?,Mobile_Data
fffe43004900440032003700340035003600,7,215.95,21748.36,10,Smartphone,Mobile_Data
fffe43004900440035003000390033003800,23,34.69,3624.86,Error,Smartphone,Fiber_Optic
fffe43004900440035003900360032003800,5,664.98,18009.67,24,Smartphone,Wi-Fi
fffe43004900440033003200310030003900,21,226.66,18319.45,24,Smartphone,Mobile_Data
fffe4300490044003100360031003800,12,540.56,14558.39,15,Both,Fiber_Optic
fffe43004900440031003700310034003300,13,86.5,39102.2,16,Desktop,Wi-Fi
fffe43004900440032003900390034003800,16,340.15,22787.78,29,Smartphone,Wi-Fi
fffe4300490044003700350038003800,13,270.45,20952.69,10,Desktop,Mobile_Data
fffe43004900440035003900350034003200,17,594.29,20124.44,17,Smartphone,Wi-Fi
fffe43004900440032003700360039003900,7,306.56,33808.69,Error,Smartphone,Wi-Fi
fffe43004900440033003600330034003000,12,38.21,44655.98,24,Desktop,Mobile_Data
fffe4300490044003600360038003900,22,415.15,14370.55,24,Both,Wi-Fi
fffe43004900440036003100330036003300,11,615.48,8962.91,29,Desktop,Mobile_Data
fffe43004900440033003500350035003500,11,359.61,4050.53,6,Both,Wi-Fi
fffe4300490044003700370032003700,3,180.5,39961.21,24,Smartphone,Wi-Fi
fffe43004900440034003100340030003400,2,482.01,28247.85,13,Both,Fiber_Optic
fffe43004900440035003600300039003200,16,907.33,18952.53,23,Desktop,Mobile_Data
fffe43004900440035003700330039003000,4,313.5,31457.55,7,Smartphone,Fiber_Optic
fffe43004900440031003400340039003400,12,30.68,35380.09,4.361249747,Desktop,Mobile_Data
fffe43004900440035003700370037003600,-999,220.46,13509.07,12,Desktop,Wi-Fi
fffe43004900440034003000330036003500,20,158.61,57527.92,18,Smartphone,Mobile_Data
fffe43004900440031003500350039003400,20,85.27,44034.86,Error,?,Fiber_Optic
fffe43004900440033003000300030003000,11,54.51,31990.96,27,Desktop,Mobile_Data
fffe43004900440036003300360035003600,18,38.08,27339.9,20,Desktop,Fiber_Optic
fffe43004900440033003300380031003100,12,199.49,20316.53,13,?,Wi-Fi
fffe43004900440035003200390034003900,12,159.04,42409.52,6,Smartphone,Wi-Fi
fffe43004900440035003200390038003800,1,77.34,49958.17,25,Smartphone,Wi-Fi
fffe43004900440036003300390039003300,18,228.97,48544.88,19,Desktop,Mobile_Data
fffe43004900440031003500370031003900,15,108.16,43712.24,7,?,Wi-Fi
fffe43004900440032003000350036003200,15,454.73,33599.15,-10.18661474,Desktop,Wi-Fi
fffe430049004400360038003700,9,90.5,48619.73,-20.25207146,Smartphone,Fiber_Optic
fffe43004900440035003400350038003500,2,928.45,14904.07,18,Desktop,Mobile_Data
fffe43004900440036003100340033003400,8,848.47,19361.19,10,Both,Fiber_Optic
fffe43004900440036003200310030003100,19,168.22,51887.66,Error,Desktop,Fiber_Optic
fffe43004900440035003900340039003000,22,32.65,27693.79,26,Smartphone,Mobile_Data
fffe43004900440035003400320037003600,14,384.21,2548.85,18,Desktop,Wi-Fi
fffe4300490044003500340033003700,11,104.08,21425.04,29,Desktop,Fiber_Optic
fffe430049004400310038003800,10,381.955878,25491.38,6,Smartphone,Wi-Fi
fffe4300490044003700320038003400,-999,388.01,34754.01,Error,?,Mobile_Data
fffe430049004400330038003400,9,401.91,10501.9,14,?,Wi-Fi
fffe43004900440031003600320035003900,13,263.66,40611.48,20,Smartphone,Fiber_Optic
fffe43004900440035003000360036003800,14,188.6,19327.15,7,Smartphone,Wi-Fi
fffe43004900440031003000300034003900,16,216.66,27319.22,16,Smartphone,Fiber_Optic
fffe43004900440032003900390038003300,23,152.38,47888.26,22,Desktop,Fiber_Optic
fffe43004900440035003400370036003500,15,147.61,6947.31,15,?,Mobile_Data
fffe43004900440031003900360034003000,11,1372.45,3224.52,0.113511045,Smartphone,Fiber_Optic
fffe43004900440031003600390035003900,17,636.92,38888.94,13,Both,Wi-Fi
fffe43004900440032003300330034003500,-999,1251.25,22822.75,6,Smartphone,Mobile_Data
fffe43004900440035003100390037003700,14,31.69,18995.91,10,Smartphone,Mobile_Data
fffe430049004400320039003700,-999,31.28,25874.48,8,Smartphone,Fiber_Optic
fffe43004900440034003400360031003900,11,151.08,13166.94,Error,Desktop,Wi-Fi
fffe4300490044003700330033003900,20,541.28,2884.63,15,Both,Mobile_Data
fffe43004900440032003900310039003100,8,68.15,47407.24,Error,Smartphone,Wi-Fi
fffe43004900440036003100340036003500,25,33.47,3502.31,24,Smartphone,Wi-Fi
fffe430049004400340035003500,13,31.12,28377.98,16,Smartphone,Wi-Fi
fffe43004900440033003800390034003000,20,167.59,86043.39,16,Desktop,Wi-Fi
fffe43004900440032003600310039003100,20,65.05,37149.96,Error,Desktop,Mobile_Data
fffe43004900440034003100330037003500,3,214.58,14156.79,6,Both,Fiber_Optic
fffe4300490044003200310039003000,11,128.11,1396.46,29,Desktop,Wi-Fi
fffe43004900440034003700360035003900,6,134.26,18834.08,13,Smartphone,Fiber_Optic
fffe43004900440033003900350031003200,4,459.85,19548.33,10,Both,Wi-Fi
fffe43004900440034003100330035003400,8,452.47,41730.37,6,Smartphone,Fiber_Optic
fffe43004900440031003500380030003600,20,356.08,33651.57,14,Desktop,Fiber_Optic
fffe43004900440035003700360037003600,17,94.37,22588.77,Error,Desktop,Mobile_Data
fffe4300490044003700370032003800,9,48.38,43649.43,6,Desktop,Fiber_Optic
fffe43004900440033003900350031003600,13,63.68,11858.25,5,Smartphone,Mobile_Data
fffe43004900440034003800330033003500,12,306.54,20433.84,29,Smartphone,Wi-Fi
fffe43004900440033003200310037003100,10,124.53,39072.65,11,Smartphone,Fiber_Optic
fffe43004900440033003100390038003900,11,882.65,43320.61,18,Desktop,Fiber_Optic
fffe43004900440035003300380037003600,13,-738.7680256,19872.42,25,Smartphone,Mobile_Data
fffe43004900440033003500360036003800,9,366.04,18658.95,9,Desktop,Wi-Fi
fffe43004900440031003000340035003800,17,370.44,34890.59,24,Both,Fiber_Optic
fffe43004900440035003400380033003300,3,107.75,19207.14,17,Desktop,Wi-Fi
fffe43004900440035003400340032003200,15,85.71,37273.16,12,Desktop,Mobile_Data
fffe43004900440032003900330035003400,18,30.64,41145.77,6,?,Mobile_Data
fffe43004900440033003900320036003500,5,176.42,1368.27,14,Smartphone,Fiber_Optic
fffe43004900440032003700310037003600,6,265.26,28717.62,21,Smartphone,Fiber_Optic
fffe43004900440035003300340039003100,15,232.87,3679.82,26,?,Mobile_Data
fffe43004900440034003500320037003800,5,546.59,9152.91,Error,Desktop,Mobile_Data
fffe43004900440036003300340036003300,23,301.01,39730.64,28,Desktop,Fiber_Optic
fffe43004900440032003100320038003200,15,85.57,18126.45,Error,Smartphone,Fiber_Optic
fffe4300490044003200330030003900,9,889.62,46704.57,26,Both,Fiber_Optic
fffe43004900440032003400380035003200,16,208.77,20636.23,7,?,Wi-Fi
fffe43004900440033003200340039003000,12,512.18,24498.93,24,Desktop,Mobile_Data
fffe43004900440034003900310034003500,7,-718.3148483,13956.68,10,Smartphone,Fiber_Optic
fffe43004900440035003100350035003300,13,30.09,34711.02,27,Desktop,Mobile_Data
fffe43004900440035003800370030003600,9,212.33,45786.36,26,Smartphone,Fiber_Optic
fffe43004900440035003200360037003100,20,130.16,86102.68,2,Smartphone,Wi-Fi
fffe43004900440036003200330031003900,16,33.17,17175.17,6,Smartphone,Fiber_Optic
fffe43004900440035003500310031003600,12,172.06,15394.88,12,Smartphone,Wi-Fi
fffe4300490044003600370035003300,11,37.88,20586.98,10,Desktop,Mobile_Data
fffe43004900440033003500370037003800,8,426.99,72884.1,17,Smartphone,Wi-Fi
fffe43004900440034003300340033003300,14,98.86,21931.28,-15.40519544,?,Wi-Fi
fffe43004900440032003300330038003600,17,155.12,15907.46,8,Desktop,Fiber_Optic
